Date,National/State/County,State,state,County,fips,Last Update,Data Quality Grade,Total Cases,New Cases,Total Deaths,New Deaths,Total Cases (adj.),New Cases (adj.)
2020-05-22,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,803,16,12,1,799,11
2020-05-23,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,813,10,12,0,814,11
2020-05-24,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,813,0,12,0,824,11
2020-05-25,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,838,25,12,0,825,11
2020-05-26,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,850,12,13,1,849,11
2020-05-27,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,850,0,13,0,861,11
2020-05-28,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,874,24,15,2,862,11
2020-05-29,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,891,17,15,0,885,11
2020-05-30,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,898,7,16,1,902,11
2020-05-31,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,903,5,16,0,910,11
2020-06-01,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,910,7,17,1,915,11
2020-06-02,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,910,0,17,0,922,11
2020-06-03,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,915,5,17,0,922,11
2020-06-04,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,915,0,17,0,927,11
2020-06-05,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,933,18,17,0,927,11
2020-06-06,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,939,6,17,0,944,11
2020-06-07,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,947,8,17,0,951,11
2020-06-08,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,960,13,17,0,959,11
2020-06-09,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,970,10,17,0,971,11
2020-06-10,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,980,10,18,1,981,11
2020-06-11,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,1009,29,18,0,991,11
2020-06-12,State,Wyoming,WY,N/A,56,2020-06-13T01:48:41Z,C,1027,18,18,0,1020,11
2020-01-26,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-01-31,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-02,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-20,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-21,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-26,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-28,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-29,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-01,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1,1,0,0,NA,NA
2020-03-02,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-03,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2,1,0,0,-3,-5
2020-03-04,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2,0,0,0,-2,-3
2020-03-05,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2,0,0,0,6,5
2020-03-06,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3,1,0,0,14,12
2020-03-07,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3,0,0,0,14,11
2020-03-08,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3,0,0,0,6,2
2020-03-09,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3,0,0,0,-7,-7
2020-03-10,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,5,2,0,0,-7,-1
2020-03-11,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,5,0,0,0,-2,-0
2020-03-12,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,9,4,0,0,9,8
2020-03-13,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,9,0,0,0,20,15
2020-03-14,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,10,1,0,0,21,14
2020-03-15,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,18,8,0,0,13,4
2020-03-16,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,21,3,0,0,9,-4
2020-03-17,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,30,9,0,0,14,2
2020-03-18,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,34,4,0,0,26,4
2020-03-19,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,38,4,0,0,41,11
2020-03-20,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,50,12,0,0,54,18
2020-03-21,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,71,21,0,0,65,18
2020-03-22,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,105,34,0,0,78,10
2020-03-23,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,122,17,1,1,103,5
2020-03-24,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,135,13,2,1,128,11
2020-03-25,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,135,0,2,0,146,12
2020-03-26,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,178,43,4,2,156,19
2020-03-27,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,220,42,4,0,201,29
2020-03-28,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,256,36,6,2,248,32
2020-03-29,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,270,14,7,1,282,24
2020-03-30,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,283,13,7,0,290,14
2020-03-31,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,313,30,7,0,301,19
2020-04-01,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,359,46,8,1,329,21
2020-04-02,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,396,37,9,1,385,32
2020-04-03,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,443,47,12,3,435,40
2020-04-04,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,537,94,12,0,485,42
2020-04-05,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,566,29,12,0,571,40
2020-04-06,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,588,22,13,1,606,30
2020-04-07,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,634,46,15,2,629,34
2020-04-08,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,674,40,16,1,670,36
2020-04-09,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,715,41,17,1,719,45
2020-04-10,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,768,53,20,3,767,52
2020-04-11,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,808,40,21,1,819,53
2020-04-12,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,845,37,23,2,854,43
2020-04-13,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,888,43,23,0,879,34
2020-04-14,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,887,-1,23,0,920,40
2020-04-15,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,964,77,36,13,925,36
2020-04-16,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1009,45,39,3,998,49
2020-04-17,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1063,54,40,1,1059,55
2020-04-18,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1114,51,41,1,1116,56
2020-04-19,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1164,50,42,1,1162,48
2020-04-20,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1193,29,42,0,1202,40
2020-04-21,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1241,48,43,1,1233,43
2020-04-22,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1282,41,45,2,1279,44
2020-04-23,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1352,70,46,1,1330,52
2020-04-24,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1403,51,48,2,1405,61
2020-04-25,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1439,36,52,4,1463,61
2020-04-26,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1470,31,52,0,1493,50
2020-04-27,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1500,30,52,0,1509,39
2020-04-28,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1533,33,55,3,1535,43
2020-04-29,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1568,35,57,2,1566,42
2020-04-30,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1603,35,60,3,1608,49
2020-05-01,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1636,33,62,2,1650,55
2020-05-02,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1706,70,63,1,1683,53
2020-05-03,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1749,43,63,0,1741,47
2020-05-04,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1776,27,63,0,1780,38
2020-05-05,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1809,33,66,3,1811,41
2020-05-06,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1863,54,66,0,1844,41
2020-05-07,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1917,54,67,1,1904,51
2020-05-08,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,1961,44,70,3,1968,58
2020-05-09,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2023,62,71,1,2016,58
2020-05-10,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2064,41,71,0,2070,50
2020-05-11,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2101,37,71,0,2103,41
2020-05-12,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2133,32,74,3,2140,45
2020-05-13,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2178,45,76,2,2173,44
2020-05-14,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2233,55,79,3,2223,52
2020-05-15,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2300,67,82,3,2285,60
2020-05-16,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2351,51,83,1,2354,62
2020-05-17,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2392,41,83,0,2403,52
2020-05-18,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2457,65,83,0,2434,43
2020-05-19,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2522,65,86,3,2496,50
2020-05-20,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2560,38,88,2,2567,53
2020-05-21,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2609,49,90,2,2620,59
2020-05-22,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2708,99,90,0,2674,65
2020-05-23,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2767,59,92,2,2768,70
2020-05-24,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2847,80,93,1,2830,61
2020-05-25,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2874,27,93,0,2899,55
2020-05-26,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,2986,112,93,0,2934,56
2020-05-27,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3049,63,93,0,3037,64
2020-05-28,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3097,48,94,1,3121,71
2020-05-29,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3195,98,95,1,3180,76
2020-05-30,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3289,94,95,0,3270,80
2020-05-31,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3390,101,96,1,3361,73
2020-06-01,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3470,80,96,0,3456,68
2020-06-02,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3515,45,97,1,3544,74
2020-06-03,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3548,33,97,0,3596,72
2020-06-04,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3641,93,97,0,3631,75
2020-06-05,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3725,84,101,4,3716,84
2020-06-06,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3805,80,101,0,3803,85
2020-06-07,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3874,69,101,0,3878,77
2020-06-08,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3945,71,101,0,3939,67
2020-06-09,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,3985,40,102,1,4010,72
2020-06-10,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,4033,48,105,3,4054,69
2020-06-11,County,California,CA,Alameda,001,2020-06-13T01:48:41Z,N/A,4120,87,108,3,4104,75
2020-03-30,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-31,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-01,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-02,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-03,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-04,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-05,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-06,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-07,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-08,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-09,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-10,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-11,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-12,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-13,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-14,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-15,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-16,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-17,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-18,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-19,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-20,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-21,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-22,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-23,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-24,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-25,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-26,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-27,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-28,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-29,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-04-30,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-01,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-02,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-03,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-04,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-05,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-06,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-07,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-08,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-09,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-10,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-11,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-12,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-13,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-14,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-15,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-16,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-17,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-18,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-19,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-20,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-21,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-22,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-23,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-24,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-25,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-26,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-27,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-28,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-29,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-30,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-31,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-01,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-02,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-03,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-04,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-05,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-06,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-07,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-08,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-09,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-10,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-11,County,California,CA,Alpine,003,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-13,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-14,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-15,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-16,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-17,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-18,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-19,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-20,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-21,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,1,0,0,2,0
2020-03-22,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-23,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-24,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-25,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-26,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-27,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-28,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-29,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-30,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-03-31,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,2,0,0,0,2,0
2020-04-01,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,3,1,0,0,2,0
2020-04-02,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,3,0,0,0,3,0
2020-04-03,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,3,0,0,0,3,0
2020-04-04,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,3,0,0,0,3,0
2020-04-05,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,3,0,0,0,3,0
2020-04-06,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,3,0,0,0,3,0
2020-04-07,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,3,0,0,0,3,0
2020-04-08,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,3,0,0,0,3,0
2020-04-09,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,4,0,0,3,0
2020-04-10,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-11,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-12,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-13,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-14,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-15,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-16,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-17,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-18,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-19,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-20,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,7,0,0,0,7,0
2020-04-21,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,1,0,0,7,0
2020-04-22,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-04-23,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-04-24,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-04-25,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-04-26,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-04-27,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-04-28,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-04-29,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-04-30,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-05-01,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-05-02,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-05-03,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-05-04,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-05-05,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
2020-05-06,County,California,CA,Amador,005,2020-06-13T01:48:41Z,N/A,8,0,0,0,8,0
